"","GeoID","County_State","State","P_Obesity","MedianIncE","P_HS","P_FastFood","P_Doctor","Obesity_Prob"
"288",42113,"Sullivan County, Pennsylvania","PA",34.9,47407,90.76,37.5,84.4,"Lower Severity"
"289",44003,"Kent County, Rhode Island","RI",30,73521,92.75,34.97,87,"Lower Severity"
"290",44009,"Washington County, Rhode Island","RI",24.8,85531,94.85,28.57,86.5,"Lower Severity"
"291",45071,"Newberry County, South Carolina","SC",35.8,44226,85.46,41.51,78.5,"Lower Severity"
"292",45027,"Clarendon County, South Carolina","SC",40.7,40900,80.86,44.74,76.1,"Higher Severity"
"293",45085,"Sumter County, South Carolina","SC",39.3,45661,88.81,52.21,76.9,"Higher Severity"
"294",45011,"Barnwell County, South Carolina","SC",42.1,35803,82.79,58.62,76.3,"Higher Severity"
"295",45031,"Darlington County, South Carolina","SC",38.3,38448,85.7,48.1,79.2,"Higher Severity"
"296",45091,"York County, South Carolina","SC",37.4,65361,92.27,41.19,78.6,"Higher Severity"
"297",45021,"Cherokee County, South Carolina","SC",37,36883,85.19,54.17,78.6,"Higher Severity"
"298",45053,"Jasper County, South Carolina","SC",39.3,45601,89.82,44.19,74.1,"Higher Severity"
"299",45061,"Lee County, South Carolina","SC",41.4,32371,81.19,53.33,74,"Higher Severity"
"300",45001,"Abbeville County, South Carolina","SC",38,38741,85.12,52.17,77.7,"Higher Severity"
"301",6021,"Glenn County, California","CA",31.8,49633,77.81,52.78,69.7,"Lower Severity"
"302",6007,"Butte County, California","CA",30.2,52537,90.31,44.47,75.7,"Lower Severity"
"303",6031,"Kings County, California","CA",34.7,57848,74.49,60.84,65.8,"Lower Severity"
"304",6063,"Plumas County, California","CA",29.1,55359,94.1,22.41,78,"Lower Severity"
"305",6079,"San Luis Obispo County, California","CA",25,73518,92.05,37.8,75,"Lower Severity"
"306",6019,"Fresno County, California","CA",37.1,53969,78.25,48.96,69.3,"Higher Severity"
"307",6029,"Kern County, California","CA",35,53350,76.55,53.56,68.5,"Lower Severity"
"308",6059,"Orange County, California","CA",24.4,90234,86.83,42.89,72.9,"Lower Severity"
"309",6111,"Ventura County, California","CA",27.4,88131,85.37,44.9,72.1,"Lower Severity"
"310",6009,"Calaveras County, California","CA",30.3,63158,92.55,30.12,78.3,"Lower Severity"
"311",6101,"Sutter County, California","CA",28.8,59050,79.55,45.39,73,"Lower Severity"
"312",6081,"San Mateo County, California","CA",20.7,122641,90.58,34.55,74.9,"Lower Severity"
"313",6109,"Tuolumne County, California","CA",27.9,60108,92.46,27.52,78.5,"Lower Severity"
"314",6077,"San Joaquin County, California","CA",31.7,64432,80.23,47.64,70.3,"Lower Severity"
"315",6005,"Amador County, California","CA",29.7,62772,90.5,30.95,76.2,"Lower Severity"
"316",8095,"Phillips County, Colorado","CO",26.9,51155,89.11,40,74.4,"Lower Severity"
"317",8007,"Archuleta County, Colorado","CO",25.4,52221,94.52,19.05,75.2,"Lower Severity"
"318",8031,"Denver County, Colorado","CO",22,68592,90.55,35.55,69.3,"Lower Severity"
"319",8055,"Huerfano County, Colorado","CO",28.5,38137,92.91,20,75.2,"Lower Severity"
"320",8063,"Kit Carson County, Colorado","CO",27.6,49349,87.74,42.86,70.3,"Lower Severity"
"321",8051,"Gunnison County, Colorado","CO",22.6,56577,98.32,22.67,68.1,"Lower Severity"
"322",8091,"Ouray County, Colorado","CO",24,66417,97.46,19.35,78.7,"Lower Severity"
"323",8123,"Weld County, Colorado","CO",28.2,74150,88.34,46.72,71,"Lower Severity"
"324",8035,"Douglas County, Colorado","CO",22.1,119730,97.89,47.82,76.4,"Lower Severity"
"325",8065,"Lake County, Colorado","CO",27.5,50565,94.28,30.77,68.9,"Lower Severity"
"326",8067,"La Plata County, Colorado","CO",23.3,68685,95.84,37.58,73.4,"Lower Severity"
"327",8097,"Pitkin County, Colorado","CO",21.9,78935,98.17,24.76,71.8,"Lower Severity"
"328",8111,"San Juan County, Colorado","CO",26.3,54625,95.65,29.41,72.9,"Lower Severity"
"329",8069,"Larimer County, Colorado","CO",23.5,71881,96.33,40.67,74.2,"Lower Severity"
"330",8075,"Logan County, Colorado","CO",28.8,53318,91.07,35.14,72.1,"Lower Severity"
"331",8113,"San Miguel County, Colorado","CO",23.6,67038,98.19,24.49,71.3,"Lower Severity"
"332",8119,"Teller County, Colorado","CO",25.3,66592,97.05,34.04,79.6,"Lower Severity"
"333",8039,"Elbert County, Colorado","CO",24.8,99199,96.72,25,78.8,"Lower Severity"
"334",8071,"Las Animas County, Colorado","CO",26.8,41817,88.5,43.33,70,"Lower Severity"
"335",8073,"Lincoln County, Colorado","CO",28.4,47258,88.75,36.36,70.5,"Lower Severity"
"336",8117,"Summit County, Colorado","CO",21.5,79277,94.23,23.67,70.6,"Lower Severity"
"337",8003,"Alamosa County, Colorado","CO",27.8,37515,89.81,48.39,65.4,"Lower Severity"
"338",8029,"Delta County, Colorado","CO",29.6,45269,90,25.4,76,"Lower Severity"
"339",8043,"Fremont County, Colorado","CO",27.9,49409,89.84,24.24,74,"Lower Severity"
"340",8085,"Montrose County, Colorado","CO",25.4,50489,89.3,39.39,77.3,"Lower Severity"
"341",8087,"Morgan County, Colorado","CO",32.6,53682,82.66,39.58,72.4,"Lower Severity"
"342",8099,"Prowers County, Colorado","CO",28.7,41929,85.48,68.42,69.8,"Lower Severity"
"343",8049,"Grand County, Colorado","CO",26.7,71198,94.66,19.05,72,"Lower Severity"
"344",8089,"Otero County, Colorado","CO",34,38169,88.04,44.12,70.7,"Lower Severity"
"345",8014,"Broomfield County, Colorado","CO",24.7,96416,96.26,51.52,74.8,"Lower Severity"
"346",10005,"Sussex County, Delaware","DE",35.3,63162,90.11,31.18,82.5,"Lower Severity"
"347",11001,"District of Columbia, District of Columbia","DC",26.9,86420,92.7,41.36,75.4,"Lower Severity"
"348",47157,"Shelby County, Tennessee","TN",37.6,51657,89.64,50.7,73.8,"Higher Severity"
"349",47077,"Henderson County, Tennessee","TN",39.5,43305,87.86,53.13,74,"Higher Severity"
"350",47089,"Jefferson County, Tennessee","TN",37.7,49139,88.01,52.24,77.5,"Higher Severity"
"351",47153,"Sequatchie County, Tennessee","TN",37.8,49370,83.98,64.29,77,"Higher Severity"
"352",47017,"Carroll County, Tennessee","TN",37.4,42637,88.73,41.38,75.3,"Higher Severity"
"353",47037,"Davidson County, Tennessee","TN",33.3,60388,90.34,43.78,72.7,"Lower Severity"
"354",47135,"Perry County, Tennessee","TN",38.8,41034,80.01,66.67,76,"Higher Severity"
"355",47121,"Meigs County, Tennessee","TN",36.4,49167,82.12,40,75.3,"Higher Severity"
"356",47075,"Haywood County, Tennessee","TN",45.1,37905,82.25,60.71,75.9,"Higher Severity"
"357",47125,"Montgomery County, Tennessee","TN",37.3,57541,94.14,45.03,71.2,"Higher Severity"
"358",47061,"Grundy County, Tennessee","TN",37.9,40516,79.55,33.33,75.3,"Higher Severity"
"359",47029,"Cocke County, Tennessee","TN",39.5,36716,84.48,45.45,78.4,"Higher Severity"
"360",47041,"DeKalb County, Tennessee","TN",37.3,45511,81.09,26.09,74.2,"Higher Severity"
"361",47101,"Lewis County, Tennessee","TN",38,37277,84.35,42.11,75.5,"Higher Severity"
"362",47131,"Obion County, Tennessee","TN",36,39615,84.84,47.62,78,"Lower Severity"
"363",47167,"Tipton County, Tennessee","TN",39.8,61291,89.03,50.88,75.2,"Higher Severity"
"364",47045,"Dyer County, Tennessee","TN",39.1,44185,88.18,45,77.3,"Higher Severity"
"365",47065,"Hamilton County, Tennessee","TN",34.6,55070,90.7,44.76,76.7,"Lower Severity"
"366",47139,"Polk County, Tennessee","TN",36.4,43306,84.69,61.54,78.2,"Higher Severity"
"367",47185,"White County, Tennessee","TN",39.2,41998,81.76,45.71,75.4,"Higher Severity"
"368",47163,"Sullivan County, Tennessee","TN",36.3,46684,89.33,53.36,78.5,"Higher Severity"
"369",36095,"Schoharie County, New York","NY",34.3,57714,91.14,27.5,83.8,"Lower Severity"
"370",36035,"Fulton County, New York","NY",32.5,50482,87.49,40.21,84.2,"Lower Severity"
"371",36083,"Rensselaer County, New York","NY",31,68991,92.42,44.64,82.5,"Lower Severity"
"372",36033,"Franklin County, New York","NY",38.9,50407,86.96,41.33,81.2,"Higher Severity"
"373",36081,"Queens County, New York","NY",25.3,68666,82.79,44.85,78.6,"Lower Severity"
"374",36115,"Washington County, New York","NY",31.7,57258,89.1,43.53,83.7,"Lower Severity"
"375",36061,"New York County, New York","NY",21.5,86553,88.46,33.01,80.1,"Lower Severity"
"376",36011,"Cayuga County, New York","NY",33.9,58377,88.49,39.52,83.6,"Lower Severity"
"377",36087,"Rockland County, New York","NY",28,93024,88.61,40.72,82.2,"Lower Severity"
"378",36063,"Niagara County, New York","NY",32,55522,91.69,40.67,84.4,"Lower Severity"
"379",36031,"Essex County, New York","NY",31,56763,91.64,24.37,82.1,"Lower Severity"
"380",36059,"Nassau County, New York","NY",26.6,116100,91.81,43.08,83.3,"Lower Severity"
"381",36097,"Schuyler County, New York","NY",33.5,52327,91.91,20.45,83.5,"Lower Severity"
"382",36017,"Chenango County, New York","NY",33.8,52002,88.52,34.25,82,"Lower Severity"
"383",36045,"Jefferson County, New York","NY",32.4,52685,91.57,36.41,80.6,"Lower Severity"
"384",36103,"Suffolk County, New York","NY",26.5,101031,90.46,41.8,82.6,"Lower Severity"
"385",36121,"Wyoming County, New York","NY",33.3,58052,87.47,45.61,80,"Lower Severity"
"386",36075,"Oswego County, New York","NY",37.4,55967,89.78,42.93,82.8,"Higher Severity"
"387",36117,"Wayne County, New York","NY",32,59449,90.57,48.94,83.9,"Lower Severity"
"388",36007,"Broome County, New York","NY",30.1,52226,90.58,40.31,83.3,"Lower Severity"
"389",36029,"Erie County, New York","NY",31.5,58121,92.19,43.58,83.8,"Lower Severity"
"390",36105,"Sullivan County, New York","NY",34,57426,86.66,37.11,80.8,"Lower Severity"
"391",36071,"Orange County, New York","NY",31.9,79944,89.69,39.52,81.5,"Lower Severity"
"392",37087,"Haywood County, North Carolina","NC",33.5,51659,90.43,41.96,82.1,"Lower Severity"
"393",37067,"Forsyth County, North Carolina","NC",36.7,51569,89.22,42.31,78.5,"Higher Severity"
"394",18089,"Lake County, Indiana","IN",38.1,56128,90.21,53.74,79.3,"Higher Severity"
"395",18107,"Montgomery County, Indiana","IN",34.9,55522,89.15,52.63,80.2,"Lower Severity"
"396",18001,"Adams County, Indiana","IN",36.5,52504,86.7,42.86,80.5,"Higher Severity"
"397",18041,"Fayette County, Indiana","IN",38.4,46175,85.21,50,81.9,"Higher Severity"
"398",18021,"Clay County, Indiana","IN",36.1,55637,91.45,37.84,81.2,"Lower Severity"
"399",18037,"Dubois County, Indiana","IN",34.9,60666,89.88,43.21,80.8,"Lower Severity"
"400",18047,"Franklin County, Indiana","IN",34.7,62462,89.53,55.56,81.2,"Lower Severity"
"401",18059,"Hancock County, Indiana","IN",37.3,74072,93.33,38.38,80.8,"Higher Severity"
"402",18067,"Howard County, Indiana","IN",36.8,52373,91.29,54.14,81.2,"Higher Severity"
"403",18121,"Parke County, Indiana","IN",38.1,52618,85.29,29.41,79.5,"Higher Severity"
"404",18135,"Randolph County, Indiana","IN",36.8,48036,89.89,27.27,79.5,"Higher Severity"
"405",18013,"Brown County, Indiana","IN",34.5,61030,92.88,20,82.9,"Lower Severity"
"406",18133,"Putnam County, Indiana","IN",33.5,61047,90.87,46.67,78.6,"Lower Severity"
"407",18175,"Washington County, Indiana","IN",34.1,47983,87.5,48,80.8,"Lower Severity"
"408",18027,"Daviess County, Indiana","IN",38.8,53629,77.05,31.82,79.6,"Higher Severity"
"409",18065,"Henry County, Indiana","IN",37.4,49832,91.13,51.85,81.4,"Higher Severity"
"410",18083,"Knox County, Indiana","IN",37.7,47380,89.06,43.55,79.9,"Higher Severity"
"411",18095,"Madison County, Indiana","IN",39.8,49522,89.91,43.35,80.2,"Higher Severity"
"412",18125,"Pike County, Indiana","IN",36.2,50194,90.43,27.27,82,"Higher Severity"
"413",18131,"Pulaski County, Indiana","IN",38.3,49580,88.09,35.29,79.3,"Higher Severity"
"414",18151,"Steuben County, Indiana","IN",33.5,58279,92.75,29.85,80.6,"Lower Severity"
"415",56021,"Laramie County, Wyoming","WY",28.6,66910,94.35,46.53,68.1,"Lower Severity"
"416",56039,"Teton County, Wyoming","WY",22.7,84678,95.97,20.48,65.5,"Lower Severity"
"417",48407,"San Jacinto County, Texas","TX",40,41614,85.56,35.29,74.8,"Higher Severity"
"418",48459,"Upshur County, Texas","TX",37.3,52162,86.55,54.84,74.5,"Higher Severity"
"419",48473,"Waller County, Texas","TX",36.9,59642,86.7,56.1,67.1,"Higher Severity"
"420",48493,"Wilson County, Texas","TX",37.3,76692,90.75,47.27,70.7,"Higher Severity"
"421",48219,"Hockley County, Texas","TX",38.1,48248,79.55,42.42,67.8,"Higher Severity"
"422",48329,"Midland County, Texas","TX",32.2,79421,84.39,49.68,67.2,"Lower Severity"
"423",48299,"Llano County, Texas","TX",33.5,53411,91.53,46.88,77.9,"Lower Severity"
"424",48147,"Fannin County, Texas","TX",35.5,54648,85.72,46.67,73.1,"Lower Severity"
"425",48041,"Brazos County, Texas","TX",30.7,49181,89.28,51.55,63.5,"Lower Severity"
"426",48165,"Gaines County, Texas","TX",37.6,63054,60.38,45.16,63,"Higher Severity"
"427",48179,"Gray County, Texas","TX",37.6,47952,81.57,38.89,71.5,"Higher Severity"
"428",48237,"Jack County, Texas","TX",37.9,52045,79.64,50,68.1,"Higher Severity"
"429",48035,"Bosque County, Texas","TX",35.5,52148,87.69,45.83,73.1,"Lower Severity"
"430",48029,"Bexar County, Texas","TX",35.6,57157,85.89,45.29,64.9,"Lower Severity"
"431",48023,"Baylor County, Texas","TX",34.6,40739,86.99,42.86,74.4,"Lower Severity"
"432",48121,"Denton County, Texas","TX",32.6,86913,93.27,47.9,69.2,"Lower Severity"
"433",48167,"Galveston County, Texas","TX",34.6,73330,89.73,43.84,70.5,"Lower Severity"
"434",48463,"Uvalde County, Texas","TX",39.6,41679,76.14,50,65.7,"Higher Severity"
"435",48037,"Bowie County, Texas","TX",37.2,50164,89.98,59.24,72.1,"Higher Severity"
"436",48425,"Somervell County, Texas","TX",36.1,60632,92.87,39.13,73.3,"Lower Severity"
"437",48199,"Hardin County, Texas","TX",35.9,60339,88.86,52.7,73.9,"Lower Severity"
"438",48289,"Leon County, Texas","TX",37.5,43045,84.58,34.62,73.5,"Higher Severity"
"439",48389,"Reeves County, Texas","TX",38.8,53311,70.79,52,60.1,"Higher Severity"
"440",48453,"Travis County, Texas","TX",25.2,75887,90.82,40.84,66.2,"Lower Severity"
"441",48087,"Collingsworth County, Texas","TX",37.8,39120,77.77,57.14,69.8,"Higher Severity"
"442",48143,"Erath County, Texas","TX",34.9,52742,87.09,51.22,68.9,"Lower Severity"
"443",48083,"Coleman County, Texas","TX",36.3,46743,88.19,36.84,73.6,"Higher Severity"
"444",48325,"Medina County, Texas","TX",38,62599,86.02,43.55,67.8,"Higher Severity"
"445",48213,"Henderson County, Texas","TX",35.8,47355,86.66,51.15,74.8,"Lower Severity"
"446",48277,"Lamar County, Texas","TX",36.6,45117,87.53,43.82,74.2,"Higher Severity"
"447",48267,"Kimble County, Texas","TX",38,43328,85.27,38.46,73.2,"Higher Severity"
"448",48477,"Washington County, Texas","TX",35.8,54971,89.73,36.84,73.9,"Lower Severity"
"449",48429,"Stephens County, Texas","TX",37.4,46232,83.28,33.33,69.8,"Higher Severity"
"450",48003,"Andrews County, Texas","TX",36.9,76158,73.83,41.67,66.1,"Higher Severity"
"451",48177,"Gonzales County, Texas","TX",39.2,53577,77.4,45.45,66,"Higher Severity"
"452",48505,"Zapata County, Texas","TX",42.7,33952,65.58,31.25,54.9,"Higher Severity"
"453",48221,"Hood County, Texas","TX",35.4,64041,92.37,52.63,76.2,"Lower Severity"
"454",48073,"Cherokee County, Texas","TX",36.9,48186,78.9,54.72,71.8,"Higher Severity"
"455",48253,"Jones County, Texas","TX",38.4,50344,80.8,43.75,67.1,"Higher Severity"
"456",12133,"Washington County, Florida","FL",37.4,37022,83.07,59.26,72,"Higher Severity"
"457",12031,"Duval County, Florida","FL",33.5,55807,90.72,47.51,73.6,"Lower Severity"
"458",12007,"Bradford County, Florida","FL",38,45921,82.13,50,70.3,"Higher Severity"
"459",12009,"Brevard County, Florida","FL",29,56775,92.68,37.46,78.3,"Lower Severity"
"460",12019,"Clay County, Florida","FL",33.1,65740,92.52,49.81,74.9,"Lower Severity"
"461",12069,"Lake County, Florida","FL",31.2,54513,90.44,36.74,77.7,"Lower Severity"
"462",12089,"Nassau County, Florida","FL",30.3,69943,91.83,41.67,77.2,"Lower Severity"
"463",12103,"Pinellas County, Florida","FL",29.7,54090,92.51,39.2,77.9,"Lower Severity"
"464",12105,"Polk County, Florida","FL",36.3,50584,86.91,52.65,75,"Higher Severity"
"465",12111,"St. Lucie County, Florida","FL",31.2,52322,88.58,44.07,76.4,"Lower Severity"
"466",12051,"Hendry County, Florida","FL",42,40820,69.51,40,64.9,"Higher Severity"
"467",12061,"Indian River County, Florida","FL",28.6,54740,91.44,35.86,79,"Lower Severity"
"468",12063,"Jackson County, Florida","FL",39.3,39872,84.23,47.69,70.2,"Higher Severity"
"469",12109,"St. Johns County, Florida","FL",27.3,82252,95.01,35.03,77.8,"Lower Severity"
"470",12117,"Seminole County, Florida","FL",28.7,66768,93.86,47.4,74.5,"Lower Severity"
"471",12005,"Bay County, Florida","FL",31.9,54316,90.36,40.54,75.1,"Lower Severity"
"472",12035,"Flagler County, Florida","FL",33.2,54514,92.25,40.14,78.7,"Lower Severity"
"473",12045,"Gulf County, Florida","FL",28.2,47712,85.72,33.33,69.7,"Lower Severity"
"474",12097,"Osceola County, Florida","FL",36.2,52279,87.7,44.63,69.9,"Higher Severity"
"475",12131,"Walton County, Florida","FL",32.4,58093,91.9,31.79,73.4,"Lower Severity"
"476",12039,"Gadsden County, Florida","FL",39.3,41401,80.31,53.33,73,"Higher Severity"
"477",12065,"Jefferson County, Florida","FL",33,47240,85.15,64.29,74.8,"Lower Severity"
"478",12083,"Marion County, Florida","FL",33.4,45371,89.24,46.79,78.7,"Lower Severity"
"479",12049,"Hardee County, Florida","FL",37.5,38682,77.94,34.78,67.7,"Higher Severity"
"480",12093,"Okeechobee County, Florida","FL",36.9,41760,79.9,32.61,71.2,"Higher Severity"
"481",12095,"Orange County, Florida","FL",33.5,58254,89.44,43.53,70.5,"Lower Severity"
"482",12041,"Gilchrist County, Florida","FL",33.2,43640,85.99,53.85,75.2,"Lower Severity"
"483",12121,"Suwannee County, Florida","FL",35.6,47839,84.31,56.82,71.9,"Lower Severity"
"484",12001,"Alachua County, Florida","FL",29.9,49689,93.64,44.51,71,"Lower Severity"
"485",12013,"Calhoun County, Florida","FL",36.7,38568,79.31,33.33,70.2,"Higher Severity"
"486",12015,"Charlotte County, Florida","FL",28.7,51499,91.94,31.82,82.1,"Lower Severity"
"487",12029,"Dixie County, Florida","FL",36.3,39828,80.77,60,74.4,"Higher Severity"
"488",12085,"Martin County, Florida","FL",23.7,61133,92.41,30.66,79.4,"Lower Severity"
"489",12115,"Sarasota County, Florida","FL",26.5,62236,94.11,25.25,81.3,"Lower Severity"
"490",12081,"Manatee County, Florida","FL",29.4,59009,90.7,34.49,78.2,"Lower Severity"
"491",12017,"Citrus County, Florida","FL",31.5,44237,90.43,35.09,82.3,"Lower Severity"
"492",12003,"Baker County, Florida","FL",32.9,63275,85.06,48.57,73.8,"Lower Severity"
"493",12113,"Santa Rosa County, Florida","FL",31.6,67949,92.63,51.69,75.8,"Lower Severity"
"494",12073,"Leon County, Florida","FL",28.2,53106,93.29,50.76,71.5,"Lower Severity"
"495",12011,"Broward County, Florida","FL",31.1,59547,90,41.03,73.6,"Lower Severity"
"496",12087,"Monroe County, Florida","FL",30.6,70033,92.23,19.94,75.3,"Lower Severity"
"497",12053,"Hernando County, Florida","FL",32.9,48812,89.36,44.98,79.8,"Lower Severity"
"498",12057,"Hillsborough County, Florida","FL",30.4,58884,89.31,44.02,72.2,"Lower Severity"
"499",12123,"Taylor County, Florida","FL",37.1,40306,83.26,46.67,69.4,"Higher Severity"
"500",12129,"Wakulla County, Florida","FL",35.4,61410,88.42,37.5,72.4,"Lower Severity"
"501",13189,"McDuffie County, Georgia","GA",38.3,43468,85.54,65.71,73.2,"Higher Severity"
"502",13211,"Morgan County, Georgia","GA",33.6,66178,89.37,50,71.8,"Lower Severity"
"503",13149,"Heard County, Georgia","GA",34.9,51358,84.07,60,73.5,"Lower Severity"
"504",13095,"Dougherty County, Georgia","GA",37.6,39584,83.89,59.3,70.5,"Higher Severity"
"505",13111,"Fannin County, Georgia","GA",29.9,47997,87.81,32.79,74.9,"Lower Severity"
"506",13153,"Houston County, Georgia","GA",35.1,61723,92.98,58.82,70.9,"Lower Severity"
"507",13175,"Laurens County, Georgia","GA",40.3,39120,86.49,48.89,73,"Higher Severity"
"508",13255,"Spalding County, Georgia","GA",38.9,47111,83.63,61.05,72.3,"Higher Severity"
"509",13271,"Telfair County, Georgia","GA",41.5,32405,75.46,57.14,65.5,"Higher Severity"
"510",18165,"Vermillion County, Indiana","IN",36.8,50243,92.5,41.18,82.3,"Higher Severity"
"511",18179,"Wells County, Indiana","IN",35.9,59237,93.3,46.88,81.5,"Lower Severity"
"512",18003,"Allen County, Indiana","IN",37.9,54857,90.11,46.43,79.7,"Higher Severity"
"513",18031,"Decatur County, Indiana","IN",36.5,57949,91.15,50,80.6,"Higher Severity"
